"ID","PlotName","Clump_ID","TreeNumber","Species","Status","DBH","LiveCrownPercent","InsectEvidence","InsectLevel","FreshPitch","HealthCode","WitnessTree","Buffer","Notes","dist from plot center","azimuth to plot center","shape","azimuth shape","radius line","radius shape","no of trees","no of buffer trees"
1075,155147.00,33.00,42.00,"PIPO","L",11.30,"2","N","0 - No attack","N","None","None","N",,,,,,,,,
1076,155147.00,34.00,43.00,"PIPO","D2",9.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1077,155147.00,35.00,44.00,"PIPO","L",11.00,"3","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
1078,155147.00,36.00,45.00,"PIPO","D3",10.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1079,155147.00,37.00,46.00,"PIPO","D2",8.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1080,155147.00,38.00,47.00,"PIPO","D2",10.10,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1081,155147.00,39.00,48.00,"CADE","D2",16.00,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1082,155147.00,40.00,49.00,"CADE","L",7.60,"4","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
1083,155147.00,41.00,50.00,"CADE","L",10.80,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
1084,155147.00,42.00,51.00,"CADE","L",12.20,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
1085,155147.00,42.00,52.00,"CADE","L",8.90,"7","N","0 - No attack","N","None","None","N",,,,,,,,,
1086,155147.00,43.00,53.00,"PILA","D2",29.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","Y",,,,,,,,,
1087,155147.00,44.00,54.00,"CADE","L",11.00,"5","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
1088,155147.00,45.00,55.00,"CADE","L",10.70,"7","N","0 - No attack","N","None","None","N",,,,,,,,,
1089,155147.00,46.00,56.00,"CADE","D3",12.40,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1090,155147.00,46.00,57.00,"CADE","L",16.00,"NA","N","0 - No attack","N","None","None","N",,,,,,,,,
1091,155147.00,47.00,58.00,"CADE","L",10.10,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
1092,155147.00,48.00,59.00,"CADE","D2",8.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1093,155147.00,49.00,60.00,"CADE","D3",16.60,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1094,155147.00,49.00,61.00,"CADE","D3",22.40,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1095,155147.00,50.00,62.00,"CADE","D3",13.50,"NA","N","0 - No attack","NA","NA","W2","N",,,,,,,,,
1096,155147.00,50.00,63.00,"CADE","D3",19.60,"NA","N","0 - No attack","NA","NA","W1","N",,,,,,,,,
1097,155147.00,51.00,64.00,"CADE","D2",11.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1098,155146.00,1.00,1.00,"CADE","L",10.60,"4","N","0 - No attack","N","None","None","N",,,,,,,,,
1099,155146.00,2.00,2.00,"CADE","D3",12.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1100,155146.00,3.00,3.00,"CADE","L",8.70,"4","Y","1 - light attack (<5 pitch tubes)","N","None","None","N",,,,,,,,,
1101,155146.00,4.00,4.00,"CADE","D3",36.30,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1102,155146.00,5.00,5.00,"CADE","D3",29.20,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1103,155146.00,5.00,6.00,"CADE","D3",31.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1104,155146.00,5.00,7.00,"CADE","D3",16.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1105,155146.00,6.00,8.00,"CADE","D3",21.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1106,155146.00,7.00,9.00,"CADE","D3",23.50,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1107,155146.00,8.00,10.00,"PIPO","D3",14.10,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1108,155146.00,8.00,11.00,"QUCH","D3",8.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1109,155146.00,8.00,12.00,"PIPO","D3",20.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1110,155146.00,9.00,13.00,"PIPO","D3",42.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","W1","N",,,,,,,,,
1111,155146.00,10.00,14.00,"PIPO","D3",86.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","W2","N",,,,,,,,,
1112,155146.00,11.00,15.00,"CADE","D3",13.90,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1113,155146.00,11.00,16.00,"CADE","D3",11.90,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1114,155146.00,11.00,17.00,"CADE","D3",14.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1115,155146.00,12.00,18.00,"PIPO","L",17.10,"3","Y","2 - heavy attack (>5 pitch tubes)","Y","Red turpentine beetle","None","N",,,,,,,,,
1116,155146.00,12.00,19.00,"PIPO","L",10.30,"2","N","0 - No attack","N","None","None","N",,,,,,,,,
1117,155146.00,13.00,20.00,"CADE","D2",17.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1118,155146.00,14.00,21.00,"CADE","D2",19.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1119,155146.00,14.00,22.00,"CADE","D3",15.80,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1120,155146.00,14.00,23.00,"CADE","D3",9.60,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1121,155146.00,15.00,24.00,"CADE","D3",12.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1122,155146.00,16.00,25.00,"QUCH","L",8.00,"50","N","0 - No attack","N","None","None","N",,,,,,,,,
1123,155146.00,17.00,26.00,"CADE","D3",16.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1124,155146.00,18.00,27.00,"CADE","D3",13.80,"NA","Y","1 - light attack (<5 pitch tubes)","N","None","None","N",,,,,,,,,
1125,155148.00,1.00,1.00,"PIPO","D2",52.70,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1126,155148.00,1.00,2.00,"CADE","L",26.80,"30","N","0 - No attack","N","None","None","Y",,,,,,,,,
1127,155148.00,2.00,3.00,"PIPO","D3",17.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1128,155148.00,3.00,4.00,"PIPO","D2",50.20,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1129,155148.00,3.00,5.00,"PILA","L",19.70,"50","N","0 - No attack","N","None","None","Y",,,,,,,,,
1130,155148.00,3.00,6.00,"CADE","D2",45.60,"NA","N","0 - No attack","NA","NA","None","Y",,,,,,,,,
1131,155148.00,3.00,7.00,"PIPO","D2",31.90,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","Y",,,,,,,,,
1132,155148.00,4.00,8.00,"PIPO","D2",78.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1133,155148.00,4.00,9.00,"PILA","L",13.70,"30","N","0 - No attack","Y","None","None","N",,,,,,,,,
1134,155148.00,5.00,10.00,"CADE","D2",15.40,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1135,155149.00,2.00,8.00,"PIPO","D2",39.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1136,155149.00,2.00,9.00,"PIPO","D2",27.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1137,155149.00,2.00,10.00,"PIPO","D1",14.90,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1138,155149.00,3.00,11.00,"PIPO","D3",21.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1139,155149.00,4.00,12.00,"PIPO","D3",23.70,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1140,155149.00,4.00,13.00,"PIPO","D3",15.70,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1141,155149.00,4.00,14.00,"PIPO","M",9.60,"0.5","N","0 - No attack","Y","None","None","N",,,,,,,,,
1142,155149.00,5.00,15.00,"PIPO","D3",26.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1143,155149.00,5.00,16.00,"QUKE","L",9.40,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
1144,155149.00,6.00,17.00,"PIPO","D2",56.20,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","W1","N",,,,,,,,,
1145,155149.00,7.00,18.00,"PIPO","D1",8.40,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1146,155149.00,8.00,19.00,"PIPO","D2",8.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1147,155149.00,9.00,20.00,"PIPO","D3",13.30,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1148,155149.00,9.00,21.00,"PIPO","D2",17.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1149,155149.00,9.00,22.00,"PIPO","D2",23.60,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1150,155149.00,9.00,23.00,"PIPO","D2",36.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1151,155149.00,9.00,24.00,"QUKE","L",28.80,"35","N","0 - No attack","N","None","W2","N",,,,,,,,,
1152,155149.00,10.00,25.00,"PIPO","D3",35.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1153,155149.00,11.00,26.00,"PIPO","D2",23.60,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1154,155149.00,11.00,27.00,"QUKE","L",10.30,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
1155,155149.00,11.00,28.00,"PIPO","D2",19.80,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1156,155149.00,12.00,29.00,"QUKE","L",9.50,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
1157,155149.00,12.00,30.00,"PIPO","D3",8.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1158,155149.00,13.00,31.00,"PIPO","D2",19.60,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1159,155149.00,14.00,32.00,"PIPO","D2",9.50,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1160,155149.00,14.00,33.00,"PIPO","D2",12.30,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1161,155149.00,15.00,34.00,"PIPO","L",14.80,"5","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
1162,155149.00,16.00,35.00,"PIPO","M",9.70,"0.5","N","0 - No attack","N","None","None","N",,,,,,,,,
1163,155149.00,17.00,36.00,"PIPO","D2",50.10,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1164,155149.00,18.00,37.00,"PIPO","D3",43.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1165,155149.00,19.00,3.00,"PIPO","D3",20.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1166,155161.00,1.00,1.00,"PILA","L",111.50,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
1167,155161.00,1.00,2.00,"ABCO","L",55.70,"30","N","0 - No attack","Y","None","None","N","no obvious pitch tubes or holes, but a lot of pitching",,,,,,,,
1168,155161.00,1.00,3.00,"ABCO","L",38.70,"25","N","0 - No attack","Y","None","None","N","no obvious pitch tubes or holes",,,,,,,,
1169,155161.00,2.00,4.00,"CADE","L",28.70,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
1170,155161.00,3.00,5.00,"CADE","D3",28.10,"NA","N","0 - No attack","NA","NA","None","N","broken off 8m above ground",,,,,,,,
1171,155161.00,4.00,6.00,"CADE","L",34.80,"10","N","0 - No attack","N","None","W2","N",,,,,,,,,
1172,155161.00,5.00,7.00,"CADE","L",43.10,"5","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
1173,155161.00,6.00,8.00,"ABCO","L",23.20,"5","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
1174,155161.00,7.00,9.00,"CADE","L",42.10,"5","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
1175,155161.00,8.00,10.00,"ABCO","D3",29.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1176,155161.00,9.00,11.00,"ABCO","L",51.10,"10","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
1177,155161.00,10.00,12.00,"CADE","L",32.10,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
1178,155161.00,10.00,13.00,"CADE","D3",24.40,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1179,155161.00,11.00,14.00,"UNKNCONIFER","D3",8.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1180,155161.00,11.00,15.00,"ABCO","L",56.20,"10","Y","1 - light attack (<5 pitch tubes)","N","None","None","N",,,,,,,,,
1181,155161.00,12.00,16.00,"CADE","L",41.20,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
1182,155161.00,13.00,17.00,"CADE","L",20.90,"5","N","0 - No attack","N","None","W2","N",,,,,,,,,
1183,155161.00,14.00,18.00,"CADE","L",50.50,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
1184,155161.00,15.00,19.00,"CADE","D3",130.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1185,155161.00,16.00,20.00,"CADE","L",26.80,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
1186,155161.00,17.00,21.00,"CADE","L",44.90,"20","N","0 - No attack","N","None","None","N",,"8.55","14","l","94","1","0","3","0"
1187,155161.00,17.00,22.00,"CADE","L",35.10,"7","N","0 - No attack","N","None","None","N",,"8.55","14","l","94","1","0","3","0"
1188,155161.00,17.00,23.00,"CADE","D3",39.00,"NA","N","0 - No attack","NA","NA","None","N",,"8.55","14","l","94","1","0","3","0"
1189,155161.00,18.00,24.00,"CADE","L",36.70,"10","N","0 - No attack","N","None","None","N",,"7.32","35",,,,,,
1190,155161.00,19.00,25.00,"ABCO","D2",68.80,"NA","N","0 - No attack","NA","NA","None","N",,"1.23","36",,,,,,
1191,155161.00,20.00,26.00,"CADE","L",30.80,"15","N","0 - No attack","N","None","None","N",,"6.48","51",,,,,,
1192,155161.00,21.00,27.00,"CADE","D3",20.00,"NA","N","0 - No attack","NA","NA","None","N",,"3.37","68",,,,,,
1193,155161.00,22.00,28.00,"CADE","L",30.90,"5","N","0 - No attack","N","None","None","N",,"4.68","80",,,,,,
1194,155161.00,23.00,29.00,"ABCO","D3",29.40,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,"7.16","93","l","136","1","0","2","0"
1195,155161.00,23.00,30.00,"ABCO","D3",49.10,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,"7.16","93","l","136","1","0","2","0"
1196,155161.00,24.00,31.00,"CADE","L",24.80,"8","N","0 - No attack","N","None","None","N",,"1.91","104","l","305","1","0","2","0"
1197,155161.00,24.00,32.00,"CADE","D3",8.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,"1.91","104","l","305","1","0","2","0"
1198,155161.00,25.00,33.00,"CADE","L",43.10,"10","N","0 - No attack","N","None","None","N",,"6.36","104",,,,,,
1199,155161.00,26.00,34.00,"ABCO","D3",53.90,"NA","N","0 - No attack","NA","NA","None","N","broken top. ","6.94","122",,,,,,
1200,155161.00,27.00,35.00,"ABCO","D3",43.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N","broken top. ","5.62","128",,,,,,
1201,155161.00,28.00,36.00,"CADE","L",14.30,"20","N","0 - No attack","N","None","None","N",,"6.91","162",,,,,,
1202,155161.00,29.00,37.00,"ABCO","D3",42.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,"1..88","164",,,,,,
1203,155161.00,30.00,38.00,"CADE","L",11.00,"30","N","0 - No attack","N","None","None","N",,"11.38","174",,,,,,
1204,155162.00,1.00,1.00,"CADE","L",51.60,"20","N","0 - No attack","N","Split Top","W1","N",,,,,,,,,
1205,155162.00,2.00,2.00,"ABCO","D3",40.90,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA",,"N","broken at 2m",,,,,,,,
1206,155162.00,3.00,3.00,"CADE","L",32.70,"25","N","0 - No attack","N","None",,"N",,,,,,,,,
1207,155162.00,4.00,4.00,"CADE","L",22.90,"40","N","0 - No attack","N","None",,"N",,,,,,,,,
1208,155162.00,5.00,5.00,"CADE","D3",20.50,"NA","N","0 - No attack","NA","NA",,"N","broken ar 2m",,,,,,,,
1209,155162.00,6.00,6.00,"CADE","L",8.70,"60","N","0 - No attack","N","None",,"N",,,,,,,,,
1210,155162.00,7.00,7.00,"CADE","L",10.50,"75","N","0 - No attack","N","None",,"N",,,,,,,,,
1211,155162.00,8.00,8.00,"QUKE","L",19.70,"15","N","0 - No attack","N","None",,"N",,,,,,,,,
1212,155162.00,9.00,9.00,"CADE","L",11.60,"10","N","0 - No attack","N","None",,"N",,,,,,,,,
1213,155162.00,9.00,10.00,"PIPO","I",49.90,"20","Y","2 - heavy attack (>5 pitch tubes)","Y","None",,"Y",,,,,,,,,
1214,155162.00,10.00,11.00,"CADE","L",16.70,"5","N","0 - No attack","N","None",,"N",,,,,,,,,
1215,155162.00,11.00,12.00,"PIPO","L",39.80,"30","N","0 - No attack","N","None",,"N",,,,,,,,,
1216,155162.00,11.00,13.00,"CADE","L",71.50,"15","N","0 - No attack","N","None",,"N",,,,,,,,,
1217,155162.00,12.00,14.00,"CADE","L",61.90,"30","N","0 - No attack","N","None",,"N",,,,,,,,,
1218,155162.00,13.00,15.00,"CADE","L",13.00,"20","N","0 - No attack","N","None",,"N",,,,,,,,,
1219,155162.00,14.00,16.00,"ABCO","D3",41.90,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA",,"N",,,,,,,,,
1220,155162.00,15.00,17.00,"CADE","L",93.80,"25","N","0 - No attack","N","None",,"N",,,,,,,,,
1221,155162.00,16.00,18.00,"CADE","L",14.20,"20","N","0 - No attack","N","None",,"N",,,,,,,,,
1222,155162.00,16.00,19.00,"CADE","L",82.40,"25","N","0 - No attack","Y","None",,"N",,,,,,,,,
1223,155162.00,17.00,20.00,"CADE","L",13.50,"25","N","0 - No attack","N","None",,"N",,,,,,,,,
1224,155163.00,1.00,1.00,"PIPO","D2",31.70,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1225,155163.00,1.00,2.00,"CADE","D2",8.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1226,155163.00,2.00,3.00,"PILA","D1",27.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1227,155163.00,3.00,4.00,"CADE","D3",22.40,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1228,155163.00,4.00,5.00,"ABCO","L",15.50,"10","Y","2 - heavy attack (>5 pitch tubes)","Y","Other - include in notes","None","N","bark peeling off",,,,,,,,
1229,155163.00,4.00,6.00,"ABCO","L",45.50,"30","Y","2 - heavy attack (>5 pitch tubes)","Y","Extensive Pitching on bole of tree","None","N",,,,,,,,,
1230,155163.00,5.00,7.00,"CADE","D3",18.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1231,155163.00,6.00,8.00,"ABCO","I",9.80,"30","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1232,155163.00,7.00,9.00,"CADE","L",30.40,"5","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1233,155163.00,8.00,10.00,"ABCO","L",19.40,"15","N","0 - No attack","Y","None","None","N",,,,,,,,,
1234,155163.00,9.00,11.00,"CADE","D1",19.60,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1235,155163.00,10.00,12.00,"ABCO","L",15.50,"30","N","0 - No attack","Y","None","None","N",,,,,,,,,
1236,155163.00,11.00,13.00,"CADE","L",13.20,"15","Y","0 - No attack","NA","NA","None","N",,,,,,,,,
1237,155163.00,12.00,14.00,"CADE","L",17.90,"25","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1238,155163.00,13.00,15.00,"ABCO","L",26.40,"20","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
1239,155163.00,14.00,16.00,"CADE","L",24.40,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
1240,155163.00,15.00,17.00,"CADE","L",16.20,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
1241,155163.00,16.00,18.00,"PILA","D1",87.20,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1242,155163.00,17.00,19.00,"CADE","L",15.30,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
1243,155163.00,18.00,20.00,"CADE","L",7.90,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
1244,155163.00,18.00,21.00,"PILA","D1",58.10,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1245,155163.00,19.00,22.00,"CADE","D3",13.20,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1246,155163.00,19.00,23.00,"CADE","L",17.00,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
1247,155163.00,20.00,24.00,"PILA","D1",35.40,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1248,155163.00,21.00,25.00,"PIPO","D3",23.40,"NA","N","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1249,155163.00,21.00,26.00,"CADE","L",8.40,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
1250,155163.00,22.00,27.00,"PIPO","I",67.90,"20","Y","2 - heavy attack (>5 pitch tubes)","Y","Red turpentine beetle","W1","N","found 3 beetles in pitch tubes on tree",,,,,,,,
1251,155163.00,23.00,28.00,"PILA","L",47.20,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
1252,155163.00,23.00,29.00,"ABCO","D3",22.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1253,155163.00,24.00,30.00,"CADE","L",17.40,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
1254,155163.00,25.00,31.00,"PIPO","L",106.10,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
1255,155163.00,26.00,32.00,"ABCO","D3",46.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1256,155163.00,27.00,33.00,"CADE","L",33.80,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
1257,155163.00,28.00,34.00,"PIPO","L",111.10,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
1258,155163.00,29.00,35.00,"CADE","D3",7.60,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1259,155163.00,30.00,35.00,"CADE","L",44.30,"15","Y","2 - heavy attack (>5 pitch tubes)","N","None","W2","N",,,,,,,,,
1260,155164.00,1.00,1.00,"CADE","L",44.70,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
1261,155164.00,2.00,2.00,"CADE","L",19.00,"20","N","0 - No attack","N","None","W1","N",,,,,,,,,
1262,155164.00,3.00,3.00,"CADE","L",20.40,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
1263,155164.00,4.00,4.00,"CADE","L",22.80,"15","N","0 - No attack","Y","None","None","N",,,,,,,,,
1264,155164.00,5.00,5.00,"CADE","L",10.20,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
1265,155164.00,6.00,6.00,"CADE","L",27.40,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
1266,155164.00,7.00,7.00,"PIPO","L",97.50,"30","Y","1 - light attack (<5 pitch tubes)","N","None","W2","N",,,,,,,,,
1267,155164.00,8.00,8.00,"CADE","L",23.50,"7","N","0 - No attack","N","None","None","N",,,,,,,,,
1268,155164.00,9.00,9.00,"CADE","D3",24.10,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1269,155164.00,10.00,10.00,"ABCO","D1",35.10,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
1270,155164.00,10.00,11.00,"ABCO","D3",8.00,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
1271,155164.00,11.00,12.00,"CADE","L",40.50,"20","N","0 - No attack","N","Broken Top","None","N",,,,,,,,,
1272,155164.00,12.00,13.00,"CADE","L",14.90,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
1273,155164.00,13.00,14.00,"CADE","L",37.10,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
1274,155164.00,14.00,15.00,"CADE","L",32.60,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
1275,155164.00,15.00,16.00,"CADE","L",37.70,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
1276,155164.00,16.00,17.00,"CADE","L",29.00,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
1277,155168.00,1.00,1.00,"CADE","L",34.60,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
1278,155168.00,1.00,2.00,"CADE","D3",24.80,"NA",,"0 - No attack","NA","NA","None","N",,,,,,,,,
